id,artist,title,release_date,popularity,decade,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3ebXMykcMXOcLeJ9xZ17XH,Martin Garrix,Scared to Be Lonely,2017-01-27,77,10,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972
3w3y8KPTfNeOKPiqUTakBh,Bruno Mars,Locked out of Heaven,2012-12-07,82,10,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994
1louJpMmzEicAn7lzDalPW,Cheat Codes,No Promises (feat. Demi Lovato),2017-03-31,69,10,0.741,0.667,10,-5.445,1,0.134,0.0575,0.0,0.106,0.595,112.956
3cNjgVBKTJ1SvKhunrCdVy,Joel Adams,Please Don't Go,2015-11-06,71,10,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264
2qxmye6gAegTMjLKEBoR3d,Alec Benjamin,Let Me Down Slowly,2018-11-16,81,10,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073
466s1BacUmiRdR3ISvNjyx,Jessie J,Bang Bang,2014-08-25,62,10,0.703,0.747,0,-4.446,0,0.0895,0.283,0.0,0.396,0.7,149.974
5knuzwU65gJK7IF5yJsuaW,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),2016-10-21,75,10,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965
6QPKYGnAW9QozVz2dSWqRg,Adele,Someone Like You,2011-01-19,13,10,0.554,0.321,9,-8.251,1,0.028,0.893,0.0,0.0996,0.288,135.047
0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,That's What I Like,2016-11-17,81,10,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066
2EBCVPNAG46nbgs6jXPGvv,Nicki Minaj,Starships,2012-01-01,75,10,0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008
23L5CiUhw2jV1OIMwthR3S,Martin Garrix,In the Name of Love,2016-07-29,76,10,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99
1rfofaqEpACxVEHIZBJe6W,Camila Cabello,Havana (feat. Young Thug),2018-01-12,80,10,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988
74iZuPGwyL33VlTr6jTnab,Lady Gaga,Always Remember Us This Way,2018-10-05,71,10,0.553,0.502,0,-5.972,1,0.0409,0.299,0.0,0.764,0.296,129.976
08bNPGLD8AhKpnnERrAc6G,Marshmello,FRIENDS,2018-02-09,79,10,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079
5WHTFyqSii0lmT9R21abT8,Mabel,Don't Call Me Up,2019-01-18,78,10,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994
12KUFSHFgT0XCoiSlvdQi4,Ariana Grande,Break Free,2014-08-25,74,10,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956
3eR23VReFzcdmS7TYCrhCe,Kygo,It Ain't Me (with Selena Gomez),2017-02-16,75,10,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968
4B0JvthVoAAuygILe3n4Bs,Justin Bieber,What Do You Mean?,2015-11-13,77,10,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02
3UN6cIn3VIyg0z1LCuFSum,David Guetta,Without You (feat. Usher),2012-12-07,68,10,0.608,0.614,2,-3.727,1,0.0285,0.227,4.06e-06,0.157,0.402,127.884
0FuTx2s3YH1ppmtiM6l0zI,JP Cooper,September Song,2016-09-16,0,10,0.623,0.654,0,-5.675,0,0.0372,0.0545,0.0,0.0838,0.401,95.921
2RSHsoi04658QL5xgQVov3,Imagine Dragons,Bad Liar,2018-11-09,78,10,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913
1Slwb6dOYkBlWal1PGtnNg,Ed Sheeran,Thinking out Loud,2013,65,10,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998
76hfruVvmfQbw0eYn1nmeC,DNCE,Cake By The Ocean,2016-11-18,79,10,0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002
4tCtwWceOPWzenK2HAIJSb,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),2016-05-27,76,10,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017
6ukMqDxnOPOgoHdak7Kyp3,Charlie Puth,Marvin Gaye (feat. Meghan Trainor),2015-05-01,66,10,0.795,0.616,1,-5.281,0,0.06,0.417,0.0,0.349,0.815,110.015
0SiywuOBRcynK0uKGWdCnn,Lady Gaga,Bad Romance,2009-11-05,80,10,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001
